07,26,2005,Oak Street Bridge,P-16-3AS,83.0 ,77.9 
07,27,2005,Oak Street Bridge,P-16-3AS,78.0 ,76.7 
07,28,2005,Oak Street Bridge,P-16-3AS,82.1 ,77.8 
07,29,2005,Oak Street Bridge,P-16-3AS,77.7 ,77.0 
07,30,2005,Oak Street Bridge,P-16-3AS,85.7 ,78.4 
08,01,2005,Oak Street Bridge,P-16-3AS,86.3 ,79.3 
08,02,2005,Oak Street Bridge,P-16-3AS,82.4 ,77.5 
08,03,2005,Oak Street Bridge,P-16-3AS,79.6 ,77.4 
08,04,2005,Oak Street Bridge,P-16-3AS,80.2 ,77.4 
08,05,2005,Oak Street Bridge,P-16-3AS,78.3 ,77.0 
08,06,2005,Oak Street Bridge,P-16-3AS,78.7 ,76.5 
08,07,2005,Oak Street Bridge,P-16-3AS,86.3 ,79.1 
08,08,2005,Oak Street Bridge,P-16-3AS,79.2 ,77.2 
08,09,2005,Oak Street Bridge,P-16-3AS,78.1 ,76.6 
08,10,2005,Oak Street Bridge,P-16-3AS,77.2 ,76.3 
08,11,2005,Oak Street Bridge,P-16-3AS,77.0 ,76.8 
08,12,2005,Oak Street Bridge,P-16-3AS,76.8 ,76.7 
08,13,2005,Oak Street Bridge,P-16-3AS,84.4 ,78.3 
08,14,2005,Oak Street Bridge,P-16-3AS,83.6 ,78.9 
08,15,2005,Oak Street Bridge,P-16-3AS,78.6 ,77.2 
08,16,2005,Oak Street Bridge,P-16-3AS,80.4 ,77.3 
08,17,2005,Oak Street Bridge,P-16-3AS,81.2 ,78.1 
08,18,2005,Oak Street Bridge,P-16-3AS,81.0 ,77.8 
08,19,2005,Oak Street Bridge,P-16-3AS,76.1 ,76.9 
08,20,2005,Oak Street Bridge,P-16-3AS,85.1 ,78.9 
08,21,2005,Oak Street Bridge,P-16-3AS,86.0 ,78.9 
08,22,2005,Oak Street Bridge,P-16-3AS,81.6 ,78.2 
08,23,2005,Oak Street Bridge,P-16-3AS,77.9 ,77.1 
08,24,2005,Oak Street Bridge,P-16-3AS,79.5 ,77.6 
08,25,2005,Oak Street Bridge,P-16-3AS,78.2 ,77.5 
08,26,2005,Oak Street Bridge,P-16-3AS,79.7 ,77.7 
08,27,2005,Oak Street Bridge,P-16-3AS,53.3 ,61.9 
08,28,2005,Oak Street Bridge,P-16-3AS,83.7 ,78.7 
08,29,2005,Oak Street Bridge,P-16-3AS,77.1 ,76.5 
